stage,mode,n,seed,shuffle_labels,shuffle_queries,gen_ok,solver_rc,timed_out,val_ok,sec,rss_kb,case_dir
smoke_correctness,comb_core,64,1,0,0,1,0,0,1,0.134794,1888,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_cross/gate_smoke/runs/smoke_correctness/comb_core/n64/seed1_L0_Q0
smoke_correctness,comb_core,64,1,0,1,1,0,0,1,0.011950,1888,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_cross/gate_smoke/runs/smoke_correctness/comb_core/n64/seed1_L0_Q1
smoke_correctness,comb_core,64,1,1,0,1,0,0,1,0.011470,1888,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_cross/gate_smoke/runs/smoke_correctness/comb_core/n64/seed1_L1_Q0
smoke_correctness,comb_core,64,1,1,1,1,0,0,1,0.011166,1888,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_cross/gate_smoke/runs/smoke_correctness/comb_core/n64/seed1_L1_Q1
smoke_correctness,comb_core,64,2,0,0,1,0,0,1,0.011414,1888,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_cross/gate_smoke/runs/smoke_correctness/comb_core/n64/seed2_L0_Q0
smoke_correctness,comb_core,64,2,0,1,1,0,0,1,0.012885,1888,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_cross/gate_smoke/runs/smoke_correctness/comb_core/n64/seed2_L0_Q1
smoke_correctness,comb_core,64,2,1,0,1,0,0,1,0.012565,1888,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_cross/gate_smoke/runs/smoke_correctness/comb_core/n64/seed2_L1_Q0
smoke_correctness,comb_core,64,2,1,1,1,0,0,1,0.012574,1888,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_cross/gate_smoke/runs/smoke_correctness/comb_core/n64/seed2_L1_Q1
smoke_correctness,comb_core,128,1,0,0,1,0,0,1,0.012620,1888,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_cross/gate_smoke/runs/smoke_correctness/comb_core/n128/seed1_L0_Q0
smoke_correctness,comb_core,128,1,0,1,1,0,0,1,0.010978,1888,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_cross/gate_smoke/runs/smoke_correctness/comb_core/n128/seed1_L0_Q1
